^GSPC,AAPL,AMZN,GOOGL,META,MSFT,TSLA
2388.330078,36.64500046,47.41149902,46.64099884,152.4600067,69.41000366,21.52199936
2391.169922,36.87749863,47.34700012,46.85449982,152.7799988,69.30000305,21.25933266
2388.129883,36.76499939,47.05149841,47.42250061,151.8000031,69.08000183,20.73466682
2389.52002,36.63249969,46.87649918,47.73600006,150.8500061,68.80999756,19.69733238
2399.290039,37.24000168,46.70750046,47.51399994,150.2400055,69,20.55666733
2399.379883,38.25249863,47.45199966,47.93450165,151.0599976,68.94000244,20.47933388
2396.919922,38.49750137,47.64099884,47.83549881,150.4799957,69.04000092,21.4173336
2399.629883,38.31499863,47.44749832,47.74200058,150.2899933,69.30999756,21.68133354
2394.439941,38.48749924,47.38100052,47.79449844,150.0399933,68.45999908,21.54000092
2390.899902,39.02500153,48.06750107,47.75699997,150.3300018,68.37999725,21.65399933
2402.320068,38.92499924,47.89849854,47.96099854,150.1900024,68.43000031,21.05866623
2400.669922,38.86750031,48.30350113,48.23049927,149.7799988,69.41000366,21.13400078
2357.030029,37.5625,47.23799896,47.10850143,144.8500061,67.48000336,20.40733337
2365.719971,38.13499832,47.92449951,47.52500153,147.6600037,67.70999908,20.8706665
2381.72998,38.26499939,47.99200058,47.73249817,148.0599976,67.69000244,20.72200012
2394.02002,38.49750137,48.53350067,48.20349884,148.2400055,68.44999695,20.69000053
2398.419922,38.45000076,48.57699966,48.52750015,148.0700073,68.68000031,20.25733376
2404.389893,38.33499908,49.01750183,48.88050079,150.0399933,68.76999664,20.68133354
2415.070068,38.46749878,49.66899872,49.5929985,151.9600067,69.62000275,21.12199974
2415.820068,38.40250015,49.78900146,49.66350174,152.1300049,69.95999908,21.6760006
2412.909912,38.41749954,49.83499908,49.80849838,152.3800049,70.41000366,22.34000015
2411.800049,38.18999863,49.73099899,49.35449982,151.4600067,69.83999634,22.73399925
2430.060059,38.29499817,49.79750061,49.41450119,151.5299988,70.09999847,22.69133377
2439.070068,38.86249924,50.33649826,49.80599976,153.6100006,71.76000214,22.65666771
2436.100098,38.48249817,50.56700134,50.19400024,153.6300049,72.27999878,23.1546669
2429.330078,38.61249924,50.15000153,49.83399963,152.8099976,72.51999664,23.5233326
2433.139893,38.84249878,50.50350189,50.07500076,153.1199951,72.38999939,23.9766674
2433.790039,38.74750137,50.51350021,50.2140007,154.7100067,71.94999695,24.66666794
2431.77002,37.24499893,48.91550064,48.50600052,149.6000061,70.31999969,23.82133293
2429.389893,36.35499954,48.24549866,48.09049988,148.4400024,69.77999878,23.93400002
2440.350098,36.64749908,49.03950119,48.52500153,150.6799927,70.65000153,25.06333351
2437.919922,36.29000092,48.82350159,48.39649963,150.25,70.26999664,25.37733269
2432.459961,36.07249832,48.20849991,48.00899887,149.8000031,69.90000153,25.02266693
2433.149902,35.56750107,49.38550186,47.93099976,150.6399994,70,24.76000023
2453.459961,36.58499908,49.75849915,48.76100159,152.8699951,70.87000275,24.65333366
2437.030029,36.25249863,49.62950134,48.44950104,152.25,69.91000366,24.81599998
2435.610107,36.46749878,50.11149979,48.92950058,153.9100037,70.26999664,25.09333229
2434.5,36.40750122,50.06499863,48.83100128,153.3999939,70.26000214,25.50733376
2438.300049,36.56999969,50.18700027,49.30450058,155.0700073,71.20999908,25.56333351
2439.070068,36.45500183,49.69900131,48.60449982,153.5899963,70.52999878,25.16600037
2419.379883,35.93249893,48.8390007,47.40449905,150.5800018,69.20999908,24.15800095
2440.689941,36.45750046,49.51649857,48.05049896,153.2400055,69.80000305,24.74933243
2419.699951,35.91999817,48.79650116,46.89099884,151.0399933,68.48999786,24.04999924
2423.409912,36.00500107,48.40000153,46.48400116,150.9799957,68.93000031,24.10733223
2429.01001,35.875,47.68299866,45.97299957,148.4299927,68.16999817,23.50799942
2432.540039,36.02249908,48.56999969,46.61299896,150.3399963,69.08000183,21.80599976
2409.75,35.68249893,48.25699997,46.3844986,148.8200073,68.56999969,20.58866692
2425.179932,36.04499817,48.93799973,47.04050064,151.4400024,69.45999908,20.8813324
2427.429932,36.26499939,49.82350159,47.54999924,153.5,69.98000336,21.06999969
2425.530029,36.38249969,49.70650101,47.67649841,155.2700043,69.98999786,21.81466675
2443.25,36.43500137,50.32550049,48.38299942,158.8999939,71.15000153,21.96800041
2447.830078,36.94250107,50.03150177,48.44250107,159.2599945,71.76999664,21.56066704
2459.27002,37.25999832,50.09049988,48.84550095,159.9700012,72.77999878,21.85199928
2459.139893,37.38999939,50.5019989,48.79800034,159.7299957,73.34999847,21.30466652
2460.610107,37.52000046,51.22249985,49.34749985,162.8600006,73.30000305,21.88266754
2473.830078,37.75500107,51.34349823,49.63850021,164.1399994,73.86000061,21.68400002
2473.449951,37.58499908,51.43500137,49.60950089,164.5299988,74.22000122,21.99466705
2472.540039,37.56750107,51.28350067,49.69200134,164.4299927,73.79000092,21.89333344
2469.909912,38.02249908,51.94749832,49.91550064,166,73.59999847,22.83466721
2477.129883,38.18500137,51.99349976,48.45149994,165.2799988,74.19000244,22.63999939
2477.830078,38.36500168,52.63999939,48.26549911,165.6100006,74.05000305,22.92333221
2475.419922,37.63999939,52.29999924,47.62549973,170.4400024,73.16000366,22.29733276
2472.100098,37.375,51.0019989,47.91650009,172.4499969,73.04000092,22.33799934
2470.300049,37.18249893,49.38899994,47.27500153,169.25,72.69999695,21.56466675
2476.350098,37.51250076,49.80950165,47.32799911,169.8600006,72.58000183,21.30466652
2477.570068,39.28499985,49.79449844,47.38199997,169.3000031,72.26000214,21.72599983
2472.159912,38.89250183,49.34600067,47.01499939,168.5899963,72.15000153,23.13933372
2476.830078,39.09749985,49.37900162,47.28950119,169.6199951,72.68000031,23.79400063
2480.909912,39.70249939,49.61349869,47.28749847,171.9799957,72.40000153,23.6779995
2474.919922,40.02000046,49.49200058,47.20949936,171.2299957,72.79000092,24.34799957
2474.02002,40.26499939,49.1004982,47.00400162,171.1799927,72.47000122,24.23533249
2438.209961,38.83000183,47.84600067,46.17950058,167.3999939,71.41000366,23.69333267
2441.320068,39.36999893,48.3995018,46.50450134,168.0800018,72.5,23.8579998
2465.840088,39.96250153,49.16500092,46.94649887,170.75,73.58999634,24.25333214
2464.610107,40.40000153,49.13700104,46.90399933,171,73.22000122,24.15533257
2468.110107,40.23749924,48.9090004,47.21350098,170,73.65000153,24.19400024
2430.01001,39.46500015,48.0284996,46.38299942,166.9100037,72.40000153,23.46133232
2425.550049,39.375,47.92350006,46.30899811,167.4100037,72.48999786,23.16399956
2428.370117,39.30250168,47.66450119,46.04349899,167.7799988,72.15000153,22.52400017
2452.51001,39.94499969,48.34500122,47.02000046,169.6399994,73.16000366,22.75666618
2444.040039,39.99499893,47.90000153,47.12900162,168.7100067,72.72000122,23.51799965
2438.969971,39.81750107,47.62250137,46.8445015,167.7400055,72.69000244,23.52866745
2443.050049,39.96500015,47.26300049,46.52500153,166.3200073,72.81999969,23.2033329
2444.23999,40.36750031,47.30099869,46.40650177,167.2400055,72.83000183,23.04400063
2446.300049,40.72750092,47.70299911,46.78749847,168.0500031,73.05000305,23.15733337
2457.590088,40.83750153,48.37950134,47.18149948,169.9199982,74.01000214,23.54533386
2471.649902,41,49.02999878,47.76200104,171.9700012,74.76999664,23.7266674
2476.550049,41.01250076,48.91249847,47.59949875,172.0200043,73.94000244,23.69333267
2457.850098,40.52000046,48.26350021,47.07400131,170.7200012,73.61000061,23.30599976
2465.540039,40.47750092,48.38999939,47.10100174,172.0899963,73.40000153,22.96866608
2465.100098,40.31499863,48.9734993,47.49449921,173.2100067,74.33999634,23.37400055
2461.429932,39.65750122,48.29499817,47.07049942,170.9499969,73.98000336,22.89333344
2488.110107,40.375,48.89799881,47.16450119,173.5099945,74.76000214,24.24600029
2496.47998,40.21500015,49.12900162,47.33250046,172.9600067,74.68000031,24.18333244
2498.370117,39.91249847,49.97999954,47.52199936,173.0500031,75.20999908,24.41533279
2495.620117,39.56999969,49.61050034,47.00650024,170.9600067,74.76999664,25.1760006
2500.22998,39.97000122,49.33950043,46.76449966,171.6399994,75.30999756,25.32066727
2503.870117,39.66749954,48.70949936,46.48749924,170.0099945,75.16000366,25.66666794
2506.649902,39.68249893,48.49300003,46.8429985,172.5200043,75.44000244,25.00666618
2508.23999,39.01750183,48.66049957,47.3769989,172.1699982,74.94000244,24.92733383
2500.600098,38.34749985,48.23249817,47.37749863,171.1100006,74.20999908,24.43199921
2502.219971,37.97249985,47.75500107,47.1629982,170.5399933,74.41000366,23.40600014
2496.659912,37.63750076,46.98949814,46.7140007,162.8699951,73.26000214,22.99933243
2496.840088,38.28499985,46.93000031,46.87149811,164.2100067,73.26000214,23.01666641
2507.040039,38.55749893,47.54349899,47.99499893,167.6799927,73.84999847,22.73133278
2510.060059,38.31999969,47.81999969,48.2405014,168.7299957,73.87000275,22.63999939
2519.360107,38.52999878,48.06750107,48.68600082,170.8699951,74.48999786,22.73999977
2529.120117,38.45249939,47.95949936,48.37350082,169.4700012,74.61000061,22.76866722
2534.580078,38.61999893,47.85499954,48.60400009,169.9600067,74.26000214,23.20933342
2537.73999,38.36999893,48.27249908,48.3390007,168.4199982,74.69000244,23.6673336
2552.070068,38.84749985,49.04249954,49.2594986,171.2400055,75.97000122,23.6886673
2549.330078,38.82500076,49.47900009,49.68199921,172.2299957,76,23.79199982
2544.72998,38.95999908,49.54949951,49.6155014,172.5,76.29000092,22.86266708
2550.639893,38.97499847,49.36000061,49.38999939,171.5899963,76.29000092,23.70599937
2555.23999,39.13750076,49.75,50.28250122,172.7400055,76.41999817,23.63999939
2550.929932,39,50.04650116,50.28250122,172.5500031,77.12000275,23.71199989
2553.169922,39.24750137,50.14699936,50.39350128,173.7400055,77.48999786,23.70466614
2557.639893,39.97000122,50.31700134,50.46749878,174.5200043,77.65000153,23.37333298
2559.360107,40.11750031,50.45650101,50.54999924,176.1100006,77.58999634,23.71666718
2561.26001,39.93999863,49.84999847,50.63700104,176.0299988,77.61000061,23.9766674
2562.100098,38.99499893,49.33050156,50.09199905,174.5599976,77.91000366,23.45400047
2575.209961,39.0625,49.14550018,50.25350189,174.9799957,78.80999756,23.00666618
2564.97998,39.04249954,48.31499863,49.27700043,171.2700043,78.83000183,22.46800041
2569.129883,39.27500153,48.79499817,49.42449951,171.8000031,78.86000061,22.4893322
2557.149902,39.10250092,48.64550018,49.57300186,170.6000061,78.62999725,21.72266769
2560.399902,39.35250092,48.62149811,49.57099915,170.6300049,78.76000214,21.74466705
2581.070068,40.76250076,55.04750061,51.68349838,177.8800049,83.80999756,21.39133263
2572.830078,41.68000031,55.54249954,51.65650177,179.8699951,83.88999939,21.33866692
2575.26001,42.25999832,55.26399994,51.65200043,180.0599976,83.18000031,22.10199928
2579.360107,41.72249985,55.18399811,52.13000107,182.6600037,83.18000031,21.40533257
2579.850098,42.02750015,54.71099854,52.14849854,178.9199982,84.05000305,19.95066643
2587.840088,43.125,55.58000183,52.49950027,178.9199982,84.13999939,20.40600014
2591.129883,43.5625,56.03300095,52.13399887,180.1699982,84.47000122,20.18533325
2590.639893,43.70249939,56.15850067,52.61949921,180.25,84.26999664,20.40333366
2594.379883,44.06000137,56.64400101,52.91450119,179.5599976,84.55999756,20.29266739
2584.620117,43.97000122,56.45650101,52.38600159,179.3000031,84.08999634,20.19933319
2582.300049,43.66749954,56.26750183,52.20750046,178.4600067,83.87000275,20.19933319
2584.840088,43.49250031,56.45849991,52.06000137,178.7700043,83.93000031,21.02666664
2578.870117,42.83499908,56.84199905,52.08200073,178.0700073,84.05000305,20.57999992
2564.620117,42.27000046,56.33449936,51.82049942,177.9499969,82.98000336,20.75333214
2585.639893,42.77500153,56.86449814,52.42350006,179.5899963,83.19999695,20.83333206
2578.850098,42.53749847,56.49399948,51.79449844,179,82.40000153,21.00333214
2582.139893,42.49499893,56.31549835,51.73300171,178.7400055,82.52999878,20.5826664
2599.030029,43.28499985,56.97449875,52.51499939,181.8600006,83.72000122,21.18733215
2597.080078,43.74000168,57.80799866,52.59600067,180.8699951,83.11000061,20.84000015
2602.419922,43.74250031,59.29999924,52.82600021,182.7799988,83.26000214,21.03666687
2601.419922,43.52249908,59.79150009,53.6004982,183.0299988,83.87000275,21.1206665
2627.040039,43.26750183,59.68000031,53.16450119,182.4199982,84.87999725,21.17000008
2626.070068,42.36999893,58.06349945,51.86899948,175.1300049,83.33999634,20.50266647
2647.580078,42.96250153,58.83750153,51.80849838,177.1799927,84.16999817,20.59000015
2642.219971,42.76250076,58.11750031,51.25350189,175.1000061,84.26000214,20.43533325
2639.439941,42.45000076,56.69749832,50.59349823,171.4700012,81.08000183,20.34666634
2629.570068,42.40999985,57.07849884,50.97999954,172.8300018,81.58999634,20.24666786
2629.27002,42.25249863,57.61750031,51.63600159,176.0599976,82.77999878,20.88400078
2636.97998,42.33000183,57.98949814,52.22850037,180.1399994,82.48999786,20.74933243
2651.5,42.34249878,58.09999847,52.46900177,179,84.16000366,21.00866699
2659.98999,43.16749954,58.44599915,52.5984993,179.0399933,85.23000336,21.92733383
2664.110107,42.92499924,58.25400162,52.43849945,176.9600067,85.58000183,22.73533249
2662.850098,43.06750107,58.20650101,52.56949997,178.3000031,85.34999847,22.60199928
2652.01001,43.05500031,58.71300125,52.87350082,178.3899994,84.69000244,22.52599907
2675.810059,43.49250031,58.95700073,53.59999847,180.1799927,86.84999847,22.89666748
2690.159912,44.10499954,59.52899933,54.25450134,180.8200073,86.37999725,22.59133339
2681.469971,43.63499832,59.36899948,53.98899841,179.5099945,85.83000183,22.07333374
2679.25,43.58750153,58.88100052,53.6780014,177.8899994,85.51999664,21.93199921
2684.570068,43.75249863,58.73799896,53.54249954,177.4499969,85.5,22.11066628
2683.340088,43.75249863,58.41799927,53.44300079,177.1999969,85.51000214,21.68000031
2680.5,42.64250183,58.83800125,53.29249954,175.9900055,85.40000153,21.15266609
2682.620117,42.65000153,59.11299896,53.00999832,177.6199951,85.70999908,20.77599907
2687.540039,42.77000046,59.30500031,52.79750061,177.9199982,85.72000122,21.02400017
2673.610107,42.30749893,58.4734993,52.66999817,176.4600067,85.54000092,20.75666618
2695.810059,43.06499863,59.45050049,53.66049957,181.4199982,85.94999695,21.3686676
2713.060059,43.05749893,60.20999908,54.57600021,184.6699982,86.34999847,21.14999962
2723.98999,43.25749969,60.47949982,54.7879982,184.3300018,87.11000061,20.9746666
2743.149902,43.75,61.45700073,55.51449966,186.8500061,88.19000244,21.10533333
2747.709961,43.58750153,62.34349823,55.71049881,188.2799988,88.27999878,22.42733383
2751.290039,43.58250046,62.63499832,55.63949966,187.8699951,88.22000122,22.24600029
2748.22998,43.57249832,62.71649933,55.50699997,187.8399963,87.81999969,22.31999969
2767.560059,43.81999969,63.83399963,55.60250092,187.7700043,88.08000183,22.53000069
2786.23999,44.27249908,65.26000214,56.53250122,179.3699951,89.59999847,22.41466713
2776.419922,44.04750061,65.24299622,56.53499985,178.3899994,88.34999847,22.67066765
2802.560059,44.77500153,64.75,56.95500183,177.6000061,90.13999939,23.1439991
2798.030029,44.81499863,64.66600037,56.79850006,179.8000031,90.09999847,22.97133255
2810.300049,44.61500168,64.72899628,57.17499924,181.2899933,90,23.33466721
2832.969971,44.25,66.3655014,58.20800018,185.3699951,91.61000061,23.43733215
2839.129883,44.25999832,68.1269989,58.80849838,189.3500061,91.90000153,23.51933289
2837.540039,43.55500031,67.87550354,58.5644989,186.5500031,91.81999969,23.0593338
2839.25,42.77750015,68.89749908,59.10699844,187.4799957,92.33000183,22.50933266
2872.870117,42.87749863,70.10250092,59.37799835,190,94.05999756,22.85666656
2853.530029,41.99000168,70.88400269,59.32400131,185.9799957,93.91999817,23.30200005
2822.429932,41.74250031,71.89099884,58.86849976,187.1199951,92.73999786,23.05466652
2823.810059,41.85749817,72.54450226,59.11100006,186.8899994,95.01000214,23.6206665
2821.97998,41.94499969,69.5,59.07949829,193.0899963,94.26000214,23.28333282
2762.129883,40.125,71.49749756,55.95999908,190.2799988,91.77999878,22.91666794
2648.939941,39.12250137,69.5,53.11949921,181.2599945,88,22.20866776
2695.139893,40.75749969,72.14199829,54.2215004,185.3099976,91.33000183,22.26466751
2681.659912,39.88499832,70.83899689,52.77050018,180.1799927,89.61000061,23
2581,38.78749847,67.52500153,50.38550186,171.5800018,85.01000214,21.01533318
2619.550049,39.10250092,66.98000336,52.31349945,176.1100006,88.18000031,20.69466782
2656,40.67750168,69.31150055,52.72800064,176.4100037,89.12999725,21.04866791
2662.939941,41.08499908,70.72550201,52.70700073,173.1499939,89.83000183,21.57733345
2698.629883,41.84249878,72.55249786,53.63499832,179.5200043,90.80999756,21.4873333
2731.199951,43.24750137,73.08799744,54.56800079,179.9600067,92.66000366,22.27133369
2732.219971,43.10749817,72.43450165,54.77500153,177.3600006,92,22.36599922
2716.26001,42.96250153,73.41750336,55.17950058,176.0099945,92.72000122,22.31800079
2701.330078,42.76750183,74.14600372,55.6875,177.9100037,91.48999786,22.21999931
2703.959961,43.125,74.26699829,55.49499893,178.9900055,91.73000336,23.07799911
2747.300049,43.875,75,56.40449905,183.2899933,94.05999756,23.46999931
2779.600098,44.74250031,76.09750366,57.18500137,184.9299927,95.41999817,23.82799911
2744.280029,44.59749985,75.59899902,55.87549973,181.4600067,94.19999695,23.39933205
2713.830078,44.52999878,75.62249756,55.19599915,178.3200073,93.76999664,22.8706665
2677.669922,43.75,74.67250061,53.57049942,175.9400024,92.84999847,22.06200027
2691.25,44.05250168,75.01249695,54.20700073,176.6199951,93.05000305,22.34133339
2720.939941,44.20500183,76.18049622,54.73799896,180.3999939,93.63999939,22.22333336
2728.120117,44.16749954,76.88200378,55.04499817,179.7799988,93.31999969,21.87999916
2726.800049,43.75749969,77.25,55.7519989,183.7100067,93.86000061,22.15333366
2738.969971,44.23500061,77.59300232,56.46900177,182.3399963,94.43000031,21.94000053
2786.570068,44.99499893,78.94450378,58.04199982,185.2299957,96.54000092,21.8113327
2783.02002,45.43000031,79.91950226,58.29650116,184.7599945,96.76999664,23.0340004
2765.310059,44.99250031,79.40899658,56.99549866,181.8800049,94.41000366,22.78933334
2749.47998,44.61000061,79.55000305,57.44449997,184.1900024,93.84999847,21.7753334
2747.330078,44.66249847,79.11599731,57.5304985,183.8600006,94.18000031,21.70666695
2752.01001,44.50500107,78.58399963,56.72100067,185.0899963,94.59999847,21.42333221
2712.919922,43.82500076,77.24649811,55.00350189,172.5599976,92.88999939,20.90399933
2716.939941,43.81000137,79.32550049,54.79000092,168.1499939,93.12999725,20.7033329
2711.929932,42.81750107,79.09300232,54.70000076,169.3899994,92.48000336,21.10199928
2643.689941,42.21250153,77.2460022,52.65750122,164.8899994,89.79000092,20.60666656
2588.26001,41.23500061,74.77799988,51.32749939,159.3899994,87.18000031,20.10266685
2658.550049,43.19250107,77.79299927,52.70449829,160.0599976,93.77999878,20.27866745
2612.620117,42.08499908,74.85250092,50.34700012,152.2200012,89.47000122,18.61199951
2605,41.61999893,71.57099915,50.25899887,153.0299988,89.38999939,17.18533325
2640.870117,41.94499969,72.36699677,51.85699844,159.7899933,91.26999664,17.74200058
2581.879883,41.66999817,68.59950256,50.63150024,155.3899994,88.51999664,16.83200073
2614.449951,42.09749985,69.60250092,50.93399811,156.1100006,89.70999908,17.83533287
2644.689941,42.90250015,70.52850342,51.48550034,155.1000061,92.33000183,19.1293335
2662.840088,43.20000076,72.58750153,51.63199997,159.3399963,92.37999725,20.3813324
2604.469971,42.09500122,70.2614975,50.49750137,157.1999969,90.23000336,19.9533329
2613.159912,42.51250076,70.30400085,51.00450134,157.9299927,90.76999664,19.31066704
2656.870117,43.3125,71.81099701,51.82500076,165.0399933,92.87999725,20.31333351
2642.189941,43.11000061,71.35250092,51.25299835,166.3200073,91.86000061,20.06200027
2663.98999,43.53499985,72.42500305,51.86449814,163.8699951,93.58000183,19.60533333
2656.300049,43.68249893,71.53949738,51.80199814,164.5200043,93.08000183,20.02266693
2677.840088,43.95500183,72.07499695,52.30500031,164.8300018,94.16999817,19.41399956
2706.389893,44.56000137,75.1914978,53.9679985,168.6600037,96.06999969,19.17933273
2708.639893,44.45999908,76.39199829,53.76950073,166.3600006,96.44000244,19.55666733
2693.129883,43.20000076,77.84549713,54.47249985,168.1000061,96.11000061,20.00533295
2670.139893,41.43000031,76.37449646,53.86600113,166.2799988,95,19.34933281
2670.290039,41.31000137,75.89299774,53.69049835,165.8399963,95.34999847,18.89133263
2634.560059,40.73500061,73.00450134,51.13199997,159.6900024,93.12000275,18.89733315
2639.399902,40.91249847,73.00849915,51.1495018,159.6900024,92.30999756,18.71266747
2666.939941,41.05500031,75.89800262,52.16550064,174.1600037,94.26000214,19.03199959
2669.909912,40.58000183,78.6309967,51.57249832,173.5899963,95.81999969,19.60533333
2648.050049,41.31499863,78.3065033,50.92900085,172,93.51999664,19.59333229
2654.800049,42.27500153,79.11299896,52.03749847,173.8600006,95,19.99466705
2635.669922,44.14250183,78.48400116,51.30250168,176.0700073,93.51000214,20.07666779
2629.72998,44.22249985,78.60399628,51.31499863,174.0200043,94.06999969,18.96333313
2663.419922,45.95750046,79.04750061,52.54999924,176.6100006,95.16000366,19.6060009
2672.629883,46.29000092,80.00700378,52.97299957,177.9700012,96.22000122,20.18466759
2671.919922,46.51250076,79.61949921,52.92950058,178.9199982,95.80999756,20.1313324
2697.790039,46.84000015,80.40000153,54.44749832,182.6600037,96.94000244,20.45666695
2723.070068,47.50999832,80.45400238,55.27349854,185.5299988,97.91000366,20.33466721
2727.719971,47.14749908,80.14550018,55.16899872,186.9900055,97.69999695,20.07066727
2730.129883,47.03749847,80.07700348,55.33000183,186.6399994,98.02999878,19.46466637
2711.449951,46.61000061,78.80599976,54.24349976,184.3200073,97.31999969,18.94533348
2722.459961,47.04499817,79.36399841,54.20449829,183.1999969,97.15000153,19.09866714
2720.129883,46.74750137,79.08799744,54.06299973,183.7599945,96.18000031,18.96933365
2712.969971,46.57749939,78.71849823,53.48199844,182.6799927,96.36000061,18.45466614
2733.01001,46.90750122,79.27300262,54.20050049,184.4900055,97.59999847,18.9659996
2724.439941,46.79000092,79.06999969,53.76549911,183.8000031,97.5,18.33399963
2733.290039,47.09000015,80.09300232,54.29800034,186.8999939,98.66000366,18.60466766
2727.76001,47.03749847,80.15350342,54.27249908,185.9299927,98.30999756,18.5233326
2721.330078,47.14500046,80.50749969,54.20399857,184.9199982,98.36000061,18.59000015
2689.860107,46.97499847,80.64350128,53.4034996,185.7400055,98.01000214,18.9173336
2724.01001,46.875,81.24449921,53.87350082,187.6699982,98.94999695,19.44799995
2705.27002,46.71749878,81.48100281,55,191.7799988,98.83999634,18.98200035
2734.620117,47.56000137,82.07700348,56.75,193.9900055,100.7900009,19.45466614
2746.870117,47.95750046,83.2634964,57.65200043,193.2799988,101.6699982,19.78266716
2748.800049,48.32749939,84.81749725,57.55099869,192.9400024,102.1900024,19.40866661
2772.350098,48.49499893,84.78749847,57.34749985,191.3399963,102.4899979,21.29999924
2770.370117,48.36500168,84.46499634,56.72100067,188.1799927,100.8799973,21.07266617
2779.030029,47.92499924,84.19950104,56.63550186,189.1000061,101.6299973,21.17733383
2782,47.80749893,84.45600128,57.04499817,191.5399933,101.0500031,22.13999939
2786.850098,48.06999969,84.9375,57.40950012,192.3999939,101.3099976,22.85133362
2775.629883,47.67499924,85.24299622,57.21149826,192.4100037,100.8499985,22.98533249
2782.48999,47.70000076,86.19300079,58.00550079,196.8099976,101.4199982,23.84799957
2779.659912,47.20999908,85.79850006,57.96350098,195.8500061,100.1299973,23.87800026
2773.75,47.18500137,86.1894989,59.17900085,198.3099976,100.8600006,24.72200012
2762.590088,46.42250061,86.73899841,58.93450165,197.4900055,100.8600006,23.50333214
2767.320068,46.625,87.5039978,59.20349884,202,101.8700027,24.14800072
2749.76001,46.36500168,86.51100159,58.47200012,201.5,101.1399994,23.1673336
2754.879883,46.22999954,85.78350067,58.46450043,201.7400055,100.4100037,22.24200058
2717.070068,45.54249954,83.15750122,56.9640007,196.3500061,98.38999939,22.20066643
2723.060059,46.10749817,84.55449677,56.63100052,199,99.08000183,22.79999924
2699.629883,46.04000092,83.02549744,55.84700012,195.8399963,97.54000092,22.96666718
2716.310059,46.375,85.07250214,56.3390007,196.2299957,98.62999725,23.32866669
2718.370117,46.27750015,84.98999786,56.45949936,194.3200073,98.61000061,22.86333275
2726.709961,46.79499817,85.68900299,57.10549927,197.3600006,100.0100021,22.33799934
2713.219971,45.97999954,84.69799805,55.81399918,192.7299957,99.05000305,20.72400093
2736.610107,46.34999847,84.9865036,57.0644989,198.4499969,99.76000214,20.61066628
2759.820068,46.99250031,85.53150177,57.75400162,203.2299957,101.1600037,20.59333229
2784.169922,47.64500046,86.9509964,58.36399841,204.7400055,101.8499985,21.23399925
2793.840088,47.58750153,87.15350342,58.35699844,203.5399933,102.1200027,21.49799919
2774.02002,46.97000122,87.75,58.57300186,202.5399933,101.9800034,21.26399994
2798.290039,47.75749969,89.83100128,60.06299973,206.9199982,104.1900024,21.11400032
2801.310059,47.83250046,90.65149689,60.22100067,207.3200073,105.4300003,21.25799942
2798.429932,47.72750092,91.12449646,59.82550049,207.2299957,104.9100037,20.67333221
2809.550049,47.86249924,92.19650269,60.65399933,209.9900055,105.9499969,21.5126667
2815.620117,47.59999847,92.14600372,60.64550018,209.3600006,105.1200027,21.59000015
2804.48999,47.97000122,90.64849854,59.95500183,208.0899963,104.4000015,21.34866714
2801.830078,47.86000061,90.68499756,59.89400101,209.9400024,106.2699966,20.90533257
2806.97998,47.90250015,90.09999847,60.54999924,210.9100037,107.9700012,20.21333313
2820.399902,48.25,91.46199799,62.90750122,214.6699982,107.6600037,19.82866669
2846.070068,48.70500183,93.18049622,63.79700089,217.5,110.8300018,20.5826664
2837.439941,48.55250168,90.40000153,64.27500153,176.2599945,109.6200027,20.44333267
2818.820068,47.74499893,90.8635025,62.64450073,174.8899994,107.6800003,19.81200027
2802.600098,47.47750092,88.96099854,61.5019989,171.0599976,105.3700027,19.34466743
2816.290039,47.57249832,88.87200165,61.36100006,172.5800018,106.0800018,19.87599945
2813.360107,50.375,89.85849762,61.6495018,171.6499939,106.2799988,20.05599976
2827.219971,51.84749985,91.71649933,62.05649948,176.3699951,107.5699997,23.30266762
2840.350098,51.99750137,91.16449738,61.90800095,177.7799988,108.0400009,23.21133232
2850.399902,52.26750183,92.38749695,61.88349915,185.6900024,108.1299973,22.79933357
2858.449951,51.77750015,93.12400055,62.79199982,183.8099976,108.8799973,25.30466652
2857.699951,51.8125,94.3259964,63.06650162,185.1799927,109.4899979,24.68933296
2853.580078,52.22000122,94.9260025,63.22299957,183.0899963,109.6699982,23.49666786
2833.280029,51.88249969,94.31500244,62.62549973,180.2599945,109,23.69933319
2821.929932,52.21749878,94.80999756,62.43199921,180.0500031,108.2099991,23.7606678
2839.959961,52.4375,95.98249817,62.9070015,181.1100006,109.5599976,23.1760006
2818.370117,52.56000137,94.1309967,61.61100006,179.5299988,107.6600037,22.57933235
2840.689941,53.33000183,94.3259964,61.20299911,174.6999969,107.6399994,22.36333275
2850.129883,54.39500046,94.11100006,60.79249954,173.8000031,107.5800018,20.36666679
2857.050049,53.86500168,93.83550262,61.09749985,172.5,106.8700027,20.56266785
2862.959961,53.75999832,94.17099762,60.87049866,172.6199951,105.9800034,21.45999908
2861.820068,53.76250076,95.24500275,61.08750153,173.6399994,107.0599976,21.44266701
2856.97998,53.87250137,95.14499664,61.05799866,172.8999939,107.5599976,21.34000015
2874.689941,54.04000092,95.26950073,61.83750153,174.6499939,108.4000015,21.52133369
2896.73999,54.48500061,96.38400269,62.81349945,177.4600067,109.5999985,21.28466606
2897.52002,54.92499924,96.64099884,62.29299927,176.2599945,110.2600021,20.79066658
2914.040039,55.74499893,99.90499878,63.23249817,175.8999939,112.0199966,20.33399963
